"day","T","...3"
7970,298.5499996,NA
7970.5,295.5499996,NA
7971,303.9499992,NA
7971.5,296.5499996,NA
7972.5,297.65,NA
7973,305.15,NA
7974.5,297.65,NA
7975.5,295.9499992,NA
7976,303.15,NA
7976.5,296.3500008,NA
7978,303.65,NA
7979,304.65,NA
7981,305.7499985,NA
7981.5,295.15,NA
7982.5,296.65,NA
7983,302.15,NA
7983.5,297.65,NA
7984,305.7499985,NA
7986.5,299.15,NA
7988.5,296.15,NA
7989,307.4499992,NA
7990,306.8500008,NA
7990.5,297.7500004,NA
7991,306.3500008,NA
7991.5,298.15,NA
7992,306.15,NA
7993.5,297.15,NA
7994,303.2500004,NA
7994.5,297.5499996,NA
7995,306.65,NA
7995.5,298.15,NA
7996,306.2499985,NA
7996.5,297.65,NA
7997,306.65,NA
7997.5,297.7500004,NA
7998.5,297.9499992,NA
7999,307.15,NA
8000.5,297.15,NA
8001,306.9499992,NA
8001.5,297.5499996,NA
8002,308.0500015,NA
8002.5,297.9499992,NA
8003,307.65,NA
8003.5,298.15,NA
8004,307.3500008,NA
8004.5,297.65,NA
8005.5,297.7500004,NA
8006,306.65,NA
8006.5,297.15,NA
8007.5,297.65,NA
8009,304.65,NA
8009.5,296.15,NA
8010,305.15,NA
8011.5,296.4499992,NA
8012,307.15,NA
8012.5,297.7500004,NA
8013,306.5500015,NA
8013.5,297.4499992,NA
8014,306.3500008,NA
8014.5,296.9499992,NA
8015,304.2500004,NA
8015.5,297.3500008,NA
8016.5,297.3500008,NA
8017,304.5499996,NA
8017.5,296.5499996,NA
8018,305.65,NA
8018.5,297.15,NA
8020,307.15,NA
8020.5,298.15,NA
8021,306.5500015,NA
8021.5,297.3500008,NA
8022,307.65,NA
8022.5,297.65,NA
8023,308.4499992,NA
8023.5,296.7500004,NA
8024,306.5500015,NA
8025.5,296.15,NA
8026.5,294.8500008,NA
8027,307.9499992,NA
8027.5,293.7500004,NA
8028,308.7499985,NA
8028.5,294.15,NA
8029,307.7499985,NA
8031,307.5500015,NA
8032.5,297.15,NA
8033,308.4499992,NA
8033.5,298.4499992,NA
8034,309.3500008,NA
8034.5,297.2500004,NA
8035,308.3500008,NA
8035.5,296.7500004,NA
8036.5,297.15,NA
8037,306.15,NA
8037.5,297.0499996,NA
8038,307.15,NA
8039,306.5500015,NA
8039.5,294.9499992,NA
8040,307.65,NA
8041,307.5500015,NA
8041.5,296.15,NA
8042,308.5500015,NA
8043,309.15,NA
8044,307.15,NA
8045.5,297.7500004,NA
8046.5,297.9499992,NA
8047.5,298.7500004,NA
8048,308.8500008,NA
8048.5,298.65,NA
8049,309.7499985,NA
8049.5,298.7500004,NA
8050,308.65,NA
8050.5,298.4499992,NA
8051,308.4499992,NA
8052.5,297.65,NA
8053,308.15,NA
8054,307.4499992,NA
8055.5,297.15,NA
8056,309.3500008,NA
8056.5,299.3500008,NA
8057,309.5500015,NA
8059,309.15,NA
8059.5,298.3500008,NA
8060,308.5500015,NA
8060.5,298.9499992,NA
8061,307.3500008,NA
8061.5,298.65,NA
8062,307.65,NA
8062.5,295.4499992,NA
8063,309.15,NA
8063.5,295.8500008,NA
8064.5,296.9499992,NA
8065,308.5500015,NA
8065.5,298.15,NA
8067.5,297.65,NA
8068.5,298.65,NA
8069,308.7499985,NA
8069.5,298.9499992,NA
8070.5,299.0499996,NA
8071,309.3500008,NA
8071.5,298.15,NA
8072,310.15,NA
8073,310.9499992,NA
8073.5,297.15,NA
8074.5,297.7500004,NA
8075,308.3500008,NA
8075.5,296.15,NA
8076,309.3500008,NA
8076.5,296.65,NA
8077,309.4499992,NA
8077.5,298.65,NA
8078,308.9499992,NA
8078.5,299.15,NA
8079,310.15,NA
8079.5,299.15,NA
8080,309.3500008,NA
8081,308.8500008,NA
8082,308.5500015,NA
8082.5,299.15,NA
8083,309.0500015,NA
8083.5,299.65,NA
8084.5,299.15,NA
8085,309.65,NA
8085.5,299.9499992,NA
8086,309.7499985,NA
8086.5,299.7500004,NA
8087.5,300.15,NA
8088,309.3500008,NA
8089,309.9499992,NA
8089.5,294.65,NA
8091.5,296.65,NA
8092,310.0500015,NA
8092.5,298.0499996,NA
8094.5,296.15,NA
8095,307.7499985,NA
8095.5,297.65,NA
8096,308.65,NA
8097.5,298.5499996,NA
8099,308.3500008,NA
8099.5,295.65,NA
8100,308.65,NA
8100.5,297.7500004,NA
8101.5,297.15,NA
8102,308.3500008,NA
8102.5,297.15,NA
8103,308.5500015,NA
8103.5,298.65,NA
8104.5,299.65,NA
8105,308.5500015,NA
8105.5,298.2500004,NA
8106,308.15,NA
8107,308.3500008,NA
8107.5,299.3500008,NA
8109,307.8500008,NA
8110,308.3500008,NA
8110.5,297.9499992,NA
8111.5,299.4499992,NA
8112,308.65,NA
8112.5,299.7500004,NA
8114,306.4499992,NA
8114.5,295.4499992,NA
8115,308.3500008,NA
8115.5,297.5499996,NA
8116,307.65,NA
8116.5,300.15,NA
8117,304.7500004,NA
8117.5,298.65,NA
8118,302.65,NA
8120.5,299.5499996,NA
8121,306.3500008,NA
8122,307.65,NA
8122.5,300.3500008,NA
8123,308.5500015,NA
8124,307.65,NA
8125.5,299.15,NA
8127,306.65,NA
8128,307.8500008,NA
8128.5,296.15,NA
8129,304.9499992,NA
8129.5,299.7500004,NA
8131.5,296.3500008,NA
8132.5,299.3500008,NA
8133,307.65,NA
8133.5,297.15,NA
8134.5,297.65,NA
8135.5,297.8500008,NA
8136,307.15,NA
8137,308.65,NA
8138.5,295.3500008,NA
8139,308.3500008,NA
8139.5,297.4499992,NA
8141.5,298.7500004,NA
8143,307.5500015,NA
8143.5,298.3500008,NA
8144,305.15,NA
8144.5,299.65,NA
8145,308.15,NA
8145.5,299.65,NA
8146,308.3500008,NA
8147,306.4499992,NA
8147.5,297.15,NA
8148,306.5500015,NA
8148.5,298.7500004,NA
8149,307.65,NA
8150.5,298.7500004,NA
8151,304.15,NA
8153,306.3500008,NA
8153.5,299.15,NA
8154,305.65,NA
8154.5,299.3500008,NA
8155.5,297.5499996,NA
8156,306.65,NA
8157.5,295.7500004,NA
8158,304.3500008,NA
8159,305.5500015,NA
8159.5,298.9499992,NA
8162,306.9499992,NA
8163,307.15,NA
8163.5,295.15,NA
8164,307.3500008,NA
8164.5,298.3500008,NA
8165.5,297.65,NA
8166,305.15,NA
8167,306.5500015,NA
8168,306.8500008,NA
8170,305.65,NA
8170.5,298.8500008,NA
8171.5,297.2500004,NA
8172,307.15,NA
8173,306.7499985,NA
8174,303.3500008,NA
8174.5,294.3500008,NA
8175,306.7499985,NA
8175.5,297.8500008,NA
8176.5,297.0499996,NA
8177,304.5499996,NA
8177.5,298.4499992,NA
8178,307.15,NA
8178.5,296.15,NA
8179,305.5500015,NA
8180,303.15,NA
8181,306.65,NA
8181.5,297.15,NA
8182.5,298.15,NA
8183.5,296.4499992,NA
8185.5,296.15,NA
8186.5,297.3500008,NA
8187.5,297.15,NA
8188,304.15,NA
8189,305.5500015,NA
8191,306.5500015,NA
8191.5,295.15,NA
8192,305.7499985,NA
8192.5,297.15,NA
8193,304.5499996,NA
8193.5,297.5499996,NA
8194,305.7499985,NA
8194.5,296.8500008,NA
8195.5,297.65,NA
8196,306.15,NA
8196.5,296.5499996,NA
8197,303.7500004,NA
8197.5,296.9499992,NA
8199,304.65,NA
8199.5,296.15,NA
8200,302.65,NA
8201,303.7500004,NA
8201.5,297.5499996,NA
8202.5,297.7500004,NA
8203,301.2500004,NA
8204,298.2500004,NA
8205,304.15,NA
8205.5,295.3500008,NA
8207,302.5499996,NA
8207.5,295.3500008,NA
8208,301.4499992,NA
8210,303.7500004,NA
8211,304.3500008,NA
8212,304.15,NA
8213,304.3500008,NA
8214.5,296.8500008,NA
8215.5,297.7500004,NA
8216.5,296.65,NA
8217,303.15,NA
8217.5,297.3500008,NA
8218,304.3500008,NA
8219,304.15,NA
8219.5,297.15,NA
8220.5,296.15,NA
8221,303.9499992,NA
8221.5,297.65,NA
8222,303.65,NA
8222.5,295.7500004,NA
8223,300.65,NA
8223.5,297.15,NA
8224,299.15,NA
8224.5,297.0499996,NA
8225,300.15,NA
8225.5,296.65,NA
8226,302.4499992,NA
8227,301.15,NA
8227.5,295.4499992,NA
8228.5,295.7500004,NA
8229,302.5499996,NA
8229.5,296.9499992,NA
8230,303.7500004,NA
8230.5,296.15,NA
8231,301.5499996,NA
8231.5,294.0499996,NA
8232,300.4499992,NA
8232.5,296.8500008,NA
8233.5,296.5499996,NA
8234,302.3500008,NA
8234.5,295.5499996,NA
8235,302.65,NA
8235.5,296.65,NA
8236.5,296.65,NA
8237,304.65,NA
8238,302.9499992,NA
8238.5,295.7500004,NA
8239,304.3500008,NA
8239.5,296.65,NA
8240,303.65,NA
8240.5,296.65,NA
8241,304.65,NA
8242,300.65,NA
8244.5,297.15,NA
8245,304.3500008,NA
8245.5,296.65,NA
8246.5,296.15,NA
8247.5,296.7500004,NA
8248,303.15,NA
8248.5,297.65,NA
8249.5,297.15,NA
8250,303.4499992,NA
8250.5,296.15,NA
8251,303.15,NA
8251.5,296.8500008,NA
8252,302.65,NA
8252.5,296.7500004,NA
8253,301.4499992,NA
8254,301.5499996,NA
8255.5,295.8500008,NA
8256,303.15,NA
8256.5,296.65,NA
8257,301.15,NA
8257.5,296.15,NA
8258.5,296.7500004,NA
8259.5,296.5499996,NA
8260,304.3500008,NA
8260.5,295.0499996,NA
8261,301.65,NA
8261.5,295.9499992,NA
8262,303.65,NA
8262.5,296.3500008,NA
8263,304.7500004,NA
8263.5,295.3500008,NA
8264.5,297.65,NA
8265,305.15,NA
8265.5,297.15,NA
8266,305.4499992,NA
8267,303.15,NA
8267.5,297.3500008,NA
8268.5,297.4499992,NA
8269.5,296.9499992,NA
8270,304.8500008,NA
8270.5,297.4499992,NA
8271,303.3500008,NA
8271.5,297.15,NA
8272,303.3500008,NA
8272.5,296.3500008,NA
8273.5,297.15,NA
8274.5,297.2500004,NA
8275,304.15,NA
8275.5,296.15,NA
8276.5,297.65,NA
8277.5,296.65,NA
8279,301.9499992,NA
8279.5,296.7500004,NA
8283.5,294.65,NA
8284.5,296.3500008,NA
8285,303.2500004,NA
8285.5,296.9499992,NA
8286,304.3500008,NA
8286.5,297.65,NA
8287.5,297.7500004,NA
8288,304.9499992,NA
8289.5,296.65,NA
8291,303.15,NA
8291.5,295.2500004,NA
8292.5,295.3500008,NA
8293,299.15,NA
8295.5,297.0499996,NA
8296.5,296.3500008,NA
8297.5,297.3500008,NA
8299.5,297.15,NA
8300.5,296.7500004,NA
8301,304.3500008,NA
8301.5,297.65,NA
8302,302.65,NA
8302.5,297.4499992,NA
8303,303.9499992,NA
8304.5,295.65,NA
8305,303.0499996,NA
8305.5,296.65,NA
8306,303.9499992,NA
8306.5,295.65,NA
8307,304.9499992,NA
8307.5,296.15,NA
8308,302.15,NA
8308.5,296.15,NA
8309,304.5499996,NA
8310,304.15,NA
8310.5,296.15,NA
8311,303.65,NA
8311.5,296.15,NA
8312.5,296.15,NA
8313.5,296.65,NA
8314,302.9499992,NA
8315.5,296.65,NA
8316,305.15,NA
8316.5,297.7500004,NA
8317,302.65,NA
8317.5,297.15,NA
8319,303.5499996,NA
8319.5,294.8500008,NA
8320.5,296.7500004,NA
8323.5,295.15,NA
8324,303.65,NA
8324.5,297.65,NA
8325,302.65,NA
8325.5,296.0499996,NA
8327.5,294.65,NA
8328.5,297.3500008,NA
8329.5,295.65,NA
8330,306.7499985,NA
8330.5,296.0499996,NA
8331,305.8500008,NA
8332,304.7500004,NA
8333.5,297.0499996,NA
8335,305.5500015,NA
8335.5,295.65,NA
8336,304.9499992,NA
8336.5,297.15,NA
8337,304.65,NA
8337.5,296.65,NA
8338.5,296.9499992,NA
8339,305.65,NA
8340,306.65,NA
8340.5,296.15,NA
8341.5,296.0499996,NA
8342,306.9499992,NA
8342.5,298.9499992,NA
8343.5,296.7500004,NA
8344.5,296.15,NA
8345.5,297.0499996,NA
8346,306.7499985,NA
8346.5,298.15,NA
8347.5,297.65,NA
8348,304.5499996,NA
8348.5,296.4499992,NA
8349,305.9499992,NA
8349.5,296.4499992,NA
8350,304.3500008,NA
8350.5,296.15,NA
8352.5,297.4499992,NA
8353.5,297.3500008,NA
8354,306.65,NA
8354.5,298.65,NA
8355.5,298.15,NA
8356.5,298.3500008,NA
8357.5,297.7500004,NA
8359.5,295.0499996,NA
8360,306.65,NA
8360.5,297.15,NA
8361.5,298.15,NA
8362,306.5500015,NA
8362.5,298.15,NA
8363,306.3500008,NA
8363.5,298.15,NA
8364,305.9499992,NA
8364.5,294.7500004,NA
8365.5,296.65,NA
8366.5,298.0499996,NA
8367,305.9499992,NA
8367.5,298.15,NA
8368.5,297.8500008,NA
8369.5,297.65,NA
8370.5,297.3500008,NA
8371,307.15,NA
8372.5,297.65,NA
8373,307.15,NA
8374.5,297.4499992,NA
8375,306.9499992,NA
8375.5,297.5499996,NA
8376.5,297.3500008,NA
8377.5,298.15,NA
8380,306.3500008,NA
8381,306.5500015,NA
8381.5,297.3500008,NA
8383.5,297.65,NA
8384.5,296.9499992,NA
8385,306.65,NA
8385.5,297.8500008,NA
8386.5,297.8500008,NA
8388,306.7499985,NA
8389,306.65,NA
8389.5,297.9499992,NA
8390,305.65,NA
8391.5,295.15,NA
8393,305.3500008,NA
8394,307.4499992,NA
8394.5,296.15,NA
8395,307.65,NA
8396,307.15,NA
8396.5,295.15,NA
8397.5,293.15,NA
8398,307.3500008,NA
8399.5,293.9499992,NA
8400,307.5500015,NA
8400.5,290.5499996,NA
8401,307.15,NA
8401.5,291.15,NA
8402,307.3500008,NA
8403.5,291.9499992,NA
8404,307.5500015,NA
8404.5,293.5499996,NA
8405,307.15,NA
8405.5,293.65,NA
8406.5,294.8500008,NA
8407.5,295.3500008,NA
8408,306.5500015,NA
8408.5,297.4499992,NA
8409,307.5500015,NA
8409.5,297.7500004,NA
8410,306.65,NA
8410.5,297.65,NA
8411,306.9499992,NA
8411.5,297.65,NA
8412,307.65,NA
8412.5,298.3500008,NA
8413,308.2499985,NA
8413.5,298.3500008,NA
8414,307.65,NA
8414.5,298.15,NA
8415,307.65,NA
8415.5,297.9499992,NA
8416.5,298.65,NA
8418.5,295.15,NA
8419,307.65,NA
8419.5,295.65,NA
8420,308.5500015,NA
8420.5,297.15,NA
8421,307.15,NA
8421.5,298.65,NA
8422.5,297.65,NA
8423.5,291.4499992,NA
8424.5,291.15,NA
8425,306.15,NA
8425.5,293.15,NA
8426,308.15,NA
8426.5,293.65,NA
8427,307.9499992,NA
8428,306.65,NA
8428.5,295.8500008,NA
8429.5,298.15,NA
8430,308.15,NA
8430.5,296.65,NA
8431,307.9499992,NA
8431.5,297.65,NA
8432,307.65,NA
8432.5,294.5499996,NA
8433,305.3500008,NA
8433.5,296.0499996,NA
8434.5,296.65,NA
8435,307.7499985,NA
8436,307.15,NA
8436.5,297.15,NA
8438,308.7499985,NA
8439.5,298.65,NA
8440.5,298.3500008,NA
8441.5,296.65,NA
8442.5,296.15,NA
8443.5,295.8500008,NA
8444.5,297.4499992,NA
8445,308.15,NA
8446.5,298.7500004,NA
8447,307.15,NA
8447.5,299.4499992,NA
8448,308.7499985,NA
8449.5,299.65,NA
8451.5,300.15,NA
8452,309.0500015,NA
8452.5,300.15,NA
8453,307.5500015,NA
8453.5,300.15,NA
8454,307.9499992,NA
8454.5,299.9499992,NA
8455,306.5500015,NA
8455.5,299.15,NA
8456,304.15,NA
8456.5,300.0499996,NA
8458.5,298.8500008,NA
8459.5,300.7500004,NA
8460,308.15,NA
8461,308.4499992,NA
8461.5,296.15,NA
8462,308.4499992,NA
8463,308.8500008,NA
8463.5,299.3500008,NA
8464,308.65,NA
8465.5,297.15,NA
8466,309.3500008,NA
8466.5,299.15,NA
8467.5,299.2500004,NA
8468.5,300.2500004,NA
8470.5,296.5499996,NA
8472,306.65,NA
8472.5,298.15,NA
8473.5,297.5499996,NA
8474,307.3500008,NA
8474.5,299.65,NA
8475,306.9499992,NA
8476,301.5499996,NA
8476.5,300.15,NA
8477,302.4499992,NA
8477.5,300.3500008,NA
8478,305.65,NA
8479.5,299.5499996,NA
8480,306.15,NA
8480.5,299.65,NA
8481.5,299.65,NA
8484,304.65,NA
8484.5,297.3500008,NA
8485,307.7499985,NA
8485.5,299.5499996,NA
8486,307.7499985,NA
8486.5,298.9499992,NA
8487,308.15,NA
8487.5,298.65,NA
8488.5,299.4499992,NA
8489.5,299.9499992,NA
8490,306.7499985,NA
8490.5,297.3500008,NA
8491,308.3500008,NA
8491.5,297.5499996,NA
8492,306.65,NA
8492.5,299.15,NA
8494,306.9499992,NA
8494.5,297.15,NA
8497,306.9499992,NA
8497.5,299.3500008,NA
8498.5,299.0499996,NA
8499.5,298.65,NA
8500,306.7499985,NA
8500.5,298.9499992,NA
8501,306.65,NA
8501.5,298.65,NA
8502,308.7499985,NA
8502.5,300.3500008,NA
8503.5,299.65,NA
8504.5,300.15,NA
8505,307.7499985,NA
8505.5,299.9499992,NA
8507,305.3500008,NA
8507.5,299.65,NA
8508.5,299.5499996,NA
8509,306.15,NA
8509.5,298.3500008,NA
8511.5,295.4499992,NA
8512,304.65,NA
8512.5,297.65,NA
8513,307.15,NA
8513.5,299.15,NA
8514,306.5500015,NA
8514.5,299.65,NA
8515,305.9499992,NA
8516,307.15,NA
8517,306.5500015,NA
8517.5,295.15,NA
8518,304.15,NA
8519,305.7499985,NA
8520,307.65,NA
8521,307.5500015,NA
8521.5,299.15,NA
8522,307.3500008,NA
8523,307.65,NA
8523.5,297.15,NA
8524.5,297.7500004,NA
8525,306.5500015,NA
8525.5,298.65,NA
8526,301.65,NA
8526.5,299.9499992,NA
8527,305.4499992,NA
8527.5,299.15,NA
8528,304.3500008,NA
8529.5,297.7500004,NA
8530.5,296.9499992,NA
8531.5,297.4499992,NA
8532.5,298.15,NA
8533,305.3500008,NA
8533.5,297.65,NA
8534,306.65,NA
8534.5,298.65,NA
8535.5,298.65,NA
8536.5,299.9499992,NA
8537.5,298.8500008,NA
8539,306.65,NA
8539.5,294.7500004,NA
8540.5,298.65,NA
8541.5,299.15,NA
8542.5,298.5499996,NA
8543,306.3500008,NA
8543.5,299.5499996,NA
8544,306.65,NA
8545,307.4499992,NA
8545.5,295.8500008,NA
8546,306.9499992,NA
8548,306.8500008,NA
8548.5,295.65,NA
8549,306.5500015,NA
8550,304.4499992,NA
8551,305.9499992,NA
8552.5,295.15,NA
8553,305.8500008,NA
8553.5,295.2500004,NA
8554,306.3500008,NA
8554.5,297.65,NA
8557.5,295.15,NA
8558.5,297.15,NA
8559,305.15,NA
8559.5,295.5499996,NA
8560.5,297.15,NA
8561,305.15,NA
8562,302.8500008,NA
8563,305.2499985,NA
8564,304.65,NA
8564.5,297.65,NA
8565.5,297.15,NA
8566,306.7499985,NA
8566.5,297.3500008,NA
8567,305.15,NA
8569,305.15,NA
8569.5,294.7500004,NA
8570,304.8500008,NA
8571.5,293.8500008,NA
8572,303.3500008,NA
8574.5,296.65,NA
8575.5,296.8500008,NA
8577.5,294.8500008,NA
8578.5,294.7500004,NA
8580.5,294.9499992,NA
8581,304.15,NA
8581.5,296.65,NA
8582.5,296.9499992,NA
8583,304.3500008,NA
8583.5,296.9499992,NA
8584,302.65,NA
8584.5,293.65,NA
8587,304.3500008,NA
8588,303.65,NA
8588.5,296.5499996,NA
8589,301.3500008,NA
8590,301.5499996,NA
8590.5,296.15,NA
8591,303.15,NA
8592.5,296.65,NA
8593,303.9499992,NA
8593.5,296.15,NA
8594,304.7500004,NA
8594.5,296.15,NA
8595.5,295.65,NA
8597.5,295.65,NA
8598,303.0499996,NA
8598.5,294.9499992,NA
8599,303.15,NA
8600,302.7500004,NA
8600.5,296.5499996,NA
8601,301.65,NA
8601.5,296.7500004,NA
8602,303.65,NA
8602.5,296.5499996,NA
8603,303.5499996,NA
8603.5,296.3500008,NA
8604,304.15,NA
8604.5,297.15,NA
8605,304.8500008,NA
8605.5,296.7500004,NA
8606,303.7500004,NA
8606.5,296.65,NA
8608,301.3500008,NA
8609,304.5499996,NA
8609.5,295.65,NA
8610,304.7500004,NA
8610.5,296.65,NA
8611,303.15,NA
8612,304.4499992,NA
8613,304.5499996,NA
8614,302.3500008,NA
8615.5,295.3500008,NA
8616,303.65,NA
8616.5,295.3500008,NA
8617,301.7500004,NA
8617.5,295.9499992,NA
8618.5,296.15,NA
8619,304.3500008,NA
8619.5,293.5499996,NA
8620,300.15,NA
8620.5,294.15,NA
8621,303.15,NA
8621.5,295.65,NA
8622,302.9499992,NA
8622.5,296.15,NA
8623,301.3500008,NA
8623.5,293.7500004,NA
8624,303.5499996,NA
8624.5,295.15,NA
8625,302.15,NA
8626,303.15,NA
8626.5,295.9499992,NA
8627.5,295.9499992,NA
8628,304.3500008,NA
8628.5,296.5499996,NA
8629,302.15,NA
8629.5,296.3500008,NA
8630,302.8500008,NA
8630.5,296.3500008,NA
8631,304.3500008,NA
8631.5,296.65,NA
8632,300.4499992,NA
8632.5,297.15,NA
8633,300.9499992,NA
8633.5,296.9499992,NA
8634.5,296.5499996,NA
8636.5,295.15,NA
8637,303.65,NA
8637.5,295.65,NA
8638,303.15,NA
8639,302.3500008,NA
8640,303.15,NA
8640.5,297.15,NA
8641,301.5499996,NA
8642,303.5499996,NA
8642.5,296.7500004,NA
8643,303.3500008,NA
8643.5,297.15,NA
8644,304.65,NA
8644.5,297.0499996,NA
8645,303.15,NA
8646,298.7500004,NA
8647,303.65,NA
8648,304.65,NA
8650.5,296.0499996,NA
8651,303.8500008,NA
8652,304.65,NA
8653.5,296.65,NA
8654,303.5499996,NA
8655,305.65,NA
8655.5,294.65,NA
8656.5,296.65,NA
8657,303.15,NA
8658,303.15,NA
8658.5,294.3500008,NA
8659,304.65,NA
8659.5,296.7500004,NA
8661,304.65,NA
8662,304.65,NA
8663,302.4499992,NA
8664,303.65,NA
8665.5,296.7500004,NA
8666,304.15,NA
8667,303.0499996,NA
8667.5,294.8500008,NA
8670.5,296.65,NA
8671,305.15,NA
8671.5,296.9499992,NA
8673,302.5499996,NA
8674,302.65,NA
8676.5,296.7500004,NA
8677.5,296.9499992,NA
8679.5,294.7500004,NA
8682.5,295.9499992,NA
8686.5,296.8500008,NA
8687.5,296.65,NA
8689.5,296.5499996,NA
8690.5,296.0499996,NA
8692.5,293.65,NA
8696.5,297.65,NA
8699.5,296.65,NA
8700.5,297.15,NA
8701.5,296.8500008,NA
8702.5,296.65,NA
8703.5,297.3500008,NA
8704.5,297.5499996,NA
8705.5,297.5499996,NA
8707.5,297.15,NA
8708.5,296.65,NA
8710.5,297.15,NA
8711.5,294.9499992,NA
8714.5,296.7500004,NA
8716.5,296.9499992,NA
8718.5,296.4499992,NA
8720.5,295.65,NA
8721.5,296.7500004,NA
8722.5,296.65,NA
8723.5,295.4499992,NA
8724.5,296.9499992,NA
8725.5,296.15,NA
8727.5,296.15,NA
8728.5,296.4499992,NA
8729.5,296.5499996,NA
8730.5,297.15,NA
8732.5,295.7500004,NA
8735.5,296.9499992,NA
8738.5,296.15,NA
8742.5,296.0499996,NA
8743.5,296.65,NA
8744.5,296.9499992,NA
8745.5,296.9499992,NA
8748.5,294.7500004,NA
8749.5,295.9499992,NA
8751.5,295.65,NA
8754.5,296.3500008,NA
8758.5,296.15,NA
8759.5,295.65,NA
8760.5,294.65,NA
8761.5,294.65,NA
8762.5,295.15,NA
8763.5,294.4499992,NA
8764.5,295.15,NA
8765.5,295.15,NA
8769.5,292.7500004,NA
8771.5,292.65,NA
8773.5,298.15,NA
8775.5,296.65,NA
8776.5,297.7500004,NA
8777.5,296.3500008,NA
8778.5,297.15,NA
8779.5,297.65,NA
8780.5,297.65,NA
8781.5,298.15,NA
8783.5,297.5499996,NA
8785.5,297.5499996,NA
8786.5,295.65,NA
8789.5,297.15,NA
8790.5,297.65,NA
8791.5,297.65,NA
8792.5,297.65,NA
8793.5,298.0499996,NA
8795.5,297.15,NA
8797.5,298.15,NA
8798.5,296.9499992,NA
8800.5,298.15,NA
8801.5,298.3500008,NA
8803.5,298.7500004,NA
8804.5,299.15,NA
8805.5,297.7500004,NA
8809.5,299.4499992,NA
8810.5,298.9499992,NA
8811.5,299.0499996,NA
8812.5,299.3500008,NA
8814.5,296.65,NA
8821.5,298.15,NA
8822.5,298.15,NA
8824.5,299.15,NA
8825.5,299.3500008,NA
8826.5,298.7500004,NA
8827.5,299.15,NA
8828.5,299.9499992,NA
8829.5,300.15,NA
8830.5,300.15,NA
8833.5,299.5499996,NA
8835.5,299.15,NA
8838.5,296.8500008,NA
8839.5,299.15,NA
8841.5,296.8500008,NA
8842.5,295.3500008,NA
8843.5,298.15,NA
8847.5,295.15,NA
8850.5,298.65,NA
8852.5,298.15,NA
8854.5,299.65,NA
8855.5,298.7500004,NA
8856.5,299.65,NA
8857.5,298.65,NA
8858.5,299.0499996,NA
8859.5,300.65,NA
8861.5,297.15,NA
8863.5,297.15,NA
8865.5,295.9499992,NA
8867.5,298.15,NA
8868.5,298.15,NA
8869.5,298.65,NA
8870.5,297.65,NA
8875.5,298.65,NA
8877.5,296.15,NA
8879.5,298.3500008,NA
8880.5,298.65,NA
8881.5,299.5499996,NA
8882.5,295.8500008,NA
8883.5,296.7500004,NA
8884.5,297.8500008,NA
8885.5,298.65,NA
8886.5,299.65,NA
8889.5,298.15,NA
8892.5,294.65,NA
8893.5,297.15,NA
8896.5,298.7500004,NA
8898.5,296.4499992,NA
8901.5,299.15,NA
8903.5,297.8500008,NA
8904.5,299.15,NA
8905.5,297.15,NA
8907.5,294.8500008,NA
8908.5,297.4499992,NA
8909.5,299.15,NA
8911.5,298.9499992,NA
8913.5,298.9499992,NA
8915.5,298.8500008,NA
8918.5,297.15,NA
8919.5,296.3500008,NA
8920.5,295.3500008,NA
8921.5,297.15,NA
8922.5,297.2500004,NA
8925.5,294.65,NA
8926.5,296.9499992,NA
8927.5,296.15,NA
8928.5,296.3500008,NA
8931.5,296.15,NA
8933.5,297.65,NA
8936.5,295.65,NA
8937.5,296.15,NA
8946.5,297.15,NA
8952.5,294.15,NA
8954.5,297.65,NA
8956.5,296.15,NA
8957.5,296.8500008,NA
8958.5,296.9499992,NA
8959.5,296.8500008,NA
8962.5,295.15,NA
8963.5,294.8500008,NA
8964.5,296.9499992,NA
8965.5,296.65,NA
8966.5,296.8500008,NA
8967.5,296.9499992,NA
8968.5,296.7500004,NA
8969.5,297.15,NA
8970.5,296.8500008,NA
8971.5,296.65,NA
8972.5,297.15,NA
8973.5,296.65,NA
8974.5,296.15,NA
8976.5,298.15,NA
8977.5,297.15,NA
8978.5,297.65,NA
8979.5,296.9499992,NA
8980.5,296.8500008,NA
8981.5,295.65,NA
8982.5,297.3500008,NA
8983.5,297.15,NA
8985.5,295.65,NA
8986.5,296.9499992,NA
8988.5,297.15,NA
8989.5,297.15,NA
8991.5,296.65,NA
8992.5,296.3500008,NA
8993.5,297.5499996,NA
8994.5,297.15,NA
8996.5,297.2500004,NA
8997.5,297.0499996,NA
8998.5,296.3500008,NA
9000.5,297.65,NA
9001.5,297.15,NA
9002.5,297.65,NA
9004.5,296.65,NA
9006.5,297.5499996,NA
9007.5,297.65,NA
9011.5,295.15,NA
9012.5,296.15,NA
9013.5,297.15,NA
9014.5,296.65,NA
9016.5,296.7500004,NA
9018.5,297.15,NA
9019.5,297.5499996,NA
9021.5,294.15,NA
9022.5,296.65,NA
9023.5,296.0499996,NA
9024.5,298.15,NA
9025.5,297.3500008,NA
9026.5,297.15,NA
9028.5,297.4499992,NA
9030.5,295.15,NA
9031.5,297.15,NA
9033.5,294.65,NA
9034.5,296.65,NA
9035.5,297.0499996,NA
9036.5,296.3500008,NA
9037.5,297.65,NA
